"Bib","Firstname","Surname","NameFormatted","Gender","Nation","Club","Team","ClubTeamFormatted","Chips","EventName","ClassName","GroupdName","RaceName","PointName","PointNumber","Lap","Status","Communique","Penalty","PassingTime","AccumulatedTime","TimeFormatted","NetTime","NetTimeFormatted","TimeSmoothed","TimeSmoothedFormatted","LapTime","LapTimeFormatted","LapNetTime","LapNetTimeFormatted","LapTimeSmoothed","RankTotal","DiffTimeTotal","DiffTimeTotalFormatted","DiffRoundsTotal","RankClass","DiffTimeClass","DiffTimeClassFormatted","DiffRoundsClass","RankGender","DiffTimeGender","DiffTimeGenderFormatted","DiffRoundsGender","Starttime","StarttimeFormatted","Wavestart","WavestartFormatted","IOC Code","SplitTime","SplitRankTotal","SplitRankGender","SplitRankClass","TrendTotal","TrendGender","TrendClass","Region","Points","SplitKm","SplitSpeed","RoleKm", "RoleFinish","ValidationTime","ValidationTimeFormatted"
7,"Edvard","Vea Iversen","Edvard Vea Iversen","M","NO","","","TERRÅK","3199445;;","Harstad Enduro Race 2019_FE4","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE4",2,1,"TIME","","","2019-08-25T13:37:02.4900000",239300,"3:59.3",239300,"3:59.3",239300,"2019-08-25T13:37:02.4900000",239300,"3:59.3",239300,"3:59.3",239300,3,10300,"0:10.3",0,1,0,"0:00.0",0,3,10300,"0:10.3",0,"2019-08-25T13:33:03.100000","13:33:03","","","NOR",239300,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"3:59.3",0,"no",0,""
16,"Christoffer Borge","Olsen","Christoffer Borge Olsen","M","NO","Aron Skiklubb","","Aron Skiklubb","3198744;;","Harstad Enduro Race 2019_FE4","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE4",2,1,"TIME","","","2019-08-25T13:46:02.4070000",241200,"4:01.2",241200,"4:01.2",241200,"2019-08-25T13:46:02.4070000",241200,"4:01.2",241200,"4:01.2",241200,4,12200,"0:12.2",0,2,1900,"0:01.9",0,4,12200,"0:12.2",0,"2019-08-25T13:42:01.143000","13:42:01","","","NOR",241200,0,0,0,0,0,0,"NCF Region TeVeBu",0,0,0,0,"True",0,0,"4:01.2",0,"no",0,""
66,"Håvard","Torvanger","Håvard Torvanger","M","NO","Harstad CK","","Harstad CK","4045910;;","Harstad Enduro Race 2019_FE4","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE4",2,1,"TIME","","","2019-08-25T13:36:36.0450000",243000,"4:03.0",243000,"4:03.0",243000,"2019-08-25T13:36:36.0450000",243000,"4:03.0",243000,"4:03.0",243000,5,14000,"0:14.0",0,3,3700,"0:03.7",0,5,14000,"0:14.0",0,"2019-08-25T13:32:33.029000","13:32:33","","","NOR",243000,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"4:03.0",0,"no",0,""
34,"Tord","Nese","Tord Nese","M","NO","","","Tromsø Enduro/Bjørn Bygg","3926326;;","Harstad Enduro Race 2019_FE4","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE4",2,1,"TIME","","","2019-08-25T13:49:37.2110000",243800,"4:03.8",243800,"4:03.8",243800,"2019-08-25T13:49:37.2110000",243800,"4:03.8",243800,"4:03.8",243800,6,14800,"0:14.8",0,4,4500,"0:04.5",0,6,14800,"0:14.8",0,"2019-08-25T13:45:33.325000","13:45:33","","","NOR",243800,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"4:03.8",0,"no",0,""
10,"Vidar","Wensel","Vidar Wensel","M","NO","Senja CK","","Senja CK / Enduro","3197001;;","Harstad Enduro Race 2019_FE4","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE4",2,1,"TIME","","","2019-08-25T13:45:10.0510000",247800,"4:07.8",247800,"4:07.8",247800,"2019-08-25T13:45:10.0510000",247800,"4:07.8",247800,"4:07.8",247800,7,18800,"0:18.8",0,5,8500,"0:08.5",0,7,18800,"0:18.8",0,"2019-08-25T13:41:02.225000","13:41:02","","","NOR",247800,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"4:07.8",0,"no",0,""
12,"Martin","Liane","Martin Liane","M","NO","Harstad CK","","Harstad CK","3197407;;","Harstad Enduro Race 2019_FE4","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE4",2,1,"TIME","","","2019-08-25T13:37:47.4110000",255000,"4:15.0",255000,"4:15.0",255000,"2019-08-25T13:37:47.4110000",255000,"4:15.0",255000,"4:15.0",255000,9,26000,"0:26.0",0,6,15700,"0:15.7",0,9,26000,"0:26.0",0,"2019-08-25T13:33:32.333000","13:33:32","","","NOR",255000,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"4:15.0",0,"no",0,""
61,"Martin","Klette","Martin Klette","M","NO","","","BODØ","4048112;;","Harstad Enduro Race 2019_FE4","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE4",2,1,"TIME","","","2019-08-25T13:40:18.1510000",255200,"4:15.2",255200,"4:15.2",255200,"2019-08-25T13:40:18.1510000",255200,"4:15.2",255200,"4:15.2",255200,10,26200,"0:26.2",0,7,15900,"0:15.9",0,10,26200,"0:26.2",0,"2019-08-25T13:36:02.947000","13:36:02","","","NOR",255200,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"4:15.2",0,"no",0,""
4,"Martin","Venås","Martin Venås","M","NO","","","TROMSØ","3194388;;","Harstad Enduro Race 2019_FE4","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE4",2,1,"TIME","","","2019-08-25T13:43:17.9930000",255600,"4:15.6",255600,"4:15.6",255600,"2019-08-25T13:43:17.9930000",255600,"4:15.6",255600,"4:15.6",255600,11,26600,"0:26.6",0,8,16300,"0:16.3",0,11,26600,"0:26.6",0,"2019-08-25T13:39:02.356000","13:39:02","","","NOR",255600,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"4:15.6",0,"no",0,""
35,"Amund","Korvald","Amund Korvald","M","NO","","","SOGNDAL","3928090;;","Harstad Enduro Race 2019_FE4","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE4",2,1,"TIME","","","2019-08-25T13:41:48.5200000",255800,"4:15.8",255800,"4:15.8",255800,"2019-08-25T13:41:48.5200000",255800,"4:15.8",255800,"4:15.8",255800,12,26800,"0:26.8",0,9,16500,"0:16.5",0,12,26800,"0:26.8",0,"2019-08-25T13:37:32.633000","13:37:32","","","NOR",255800,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"4:15.8",0,"no",0,""
58,"Rickard","Wessberg","Rickard Wessberg","M","SE","","","Consto Nord","4045480;;","Harstad Enduro Race 2019_FE4","M Sport 17- 39","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE4",2,1,"TIME","","","2019-08-25T13:48:24.0050000",259900,"4:19.9",259900,"4:19.9",259900,"2019-08-25T13:48:24.0050000",259900,"4:19.9",259900,"4:19.9",259900,13,30900,"0:30.9",0,10,20600,"0:20.6",0,13,30900,"0:30.9",0,"2019-08-25T13:44:04.057000","13:44:04","","","SWE",259900,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"4:19.9",0,"se",0,""
