"Bib","Firstname","Surname","NameFormatted","Gender","Nation","Club","Team","ClubTeamFormatted","Chips","EventName","ClassName","GroupdName","RaceName","PointName","PointNumber","Lap","Status","Communique","Penalty","PassingTime","AccumulatedTime","TimeFormatted","NetTime","NetTimeFormatted","TimeSmoothed","TimeSmoothedFormatted","LapTime","LapTimeFormatted","LapNetTime","LapNetTimeFormatted","LapTimeSmoothed","RankTotal","DiffTimeTotal","DiffTimeTotalFormatted","DiffRoundsTotal","RankClass","DiffTimeClass","DiffTimeClassFormatted","DiffRoundsClass","RankGender","DiffTimeGender","DiffTimeGenderFormatted","DiffRoundsGender","Starttime","StarttimeFormatted","Wavestart","WavestartFormatted","IOC Code","SplitTime","SplitRankTotal","SplitRankGender","SplitRankClass","TrendTotal","TrendGender","TrendClass","Region","Points","SplitKm","SplitSpeed","RoleKm", "RoleFinish","ValidationTime","ValidationTimeFormatted"
28,"Anders","Røkenes","Anders Røkenes","M","NO","Harstad CK","","Harstad CK","3925328;;","Harstad Enduro Race 2019_FE3","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE3",2,1,"TIME","","","2019-08-25T12:46:30.0340000",232500,"3:52.5",232500,"3:52.5",232500,"2019-08-25T12:46:30.0340000",232500,"3:52.5",232500,"3:52.5",232500,1,0,"0:00.0",0,1,0,"0:00.0",0,1,0,"0:00.0",0,"2019-08-25T12:42:37.467000","12:42:37","","","NOR",232500,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"3:52.5",0,"no",0,""
39,"Stian","Storeng","Stian Storeng","M","NO","Harstad CK","","Harstad CK","3926342;;","Harstad Enduro Race 2019_FE3","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE3",2,1,"TIME","","","2019-08-25T12:48:10.5140000",240800,"4:00.8",240800,"4:00.8",240800,"2019-08-25T12:48:10.5140000",240800,"4:00.8",240800,"4:00.8",240800,3,8300,"0:08.3",0,2,8300,"0:08.3",0,3,8300,"0:08.3",0,"2019-08-25T12:44:09.640000","12:44:09","","","NOR",240800,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"4:00.8",0,"no",0,""
25,"William","Salminen","William Salminen","M","NO","Harstad CK","","Harstad CK","3924701;;","Harstad Enduro Race 2019_FE3","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE3",2,1,"TIME","","","2019-08-25T12:39:35.6470000",254000,"4:14.0",254000,"4:14.0",254000,"2019-08-25T12:39:35.6470000",254000,"4:14.0",254000,"4:14.0",254000,9,21500,"0:21.5",0,3,21500,"0:21.5",0,9,21500,"0:21.5",0,"2019-08-25T12:35:21.579000","12:35:21","","","NOR",254000,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"4:14.0",0,"no",0,""
24,"Lars-Erik M.","Solheim","Lars-Erik M. Solheim","M","NO","","","Chickenrun","3926631;;","Harstad Enduro Race 2019_FE3","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE3",2,1,"TIME","","","2019-08-25T12:55:16.3150000",274500,"4:34.5",274500,"4:34.5",274500,"2019-08-25T12:55:16.3150000",274500,"4:34.5",274500,"4:34.5",274500,19,42000,"0:42.0",0,4,42000,"0:42.0",0,19,42000,"0:42.0",0,"2019-08-25T12:50:41.752000","12:50:41","","","NOR",274500,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"4:34.5",0,"no",0,""
31,"Fred","Olsen","Fred Olsen","M","NO","Harstad CK","","Harstad CK","3924115;;","Harstad Enduro Race 2019_FE3","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE3",2,1,"TIME","","","2019-08-25T12:43:38.2430000",276800,"4:36.8",276800,"4:36.8",276800,"2019-08-25T12:43:38.2430000",276800,"4:36.8",276800,"4:36.8",276800,22,44300,"0:44.3",0,5,44300,"0:44.3",0,22,44300,"0:44.3",0,"2019-08-25T12:39:01.368000","12:39:01","","","NOR",276800,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"4:36.8",0,"no",0,""
56,"Gisle","Enge","Gisle Enge","M","NO","","","Hpil","4046645;;","Harstad Enduro Race 2019_FE3","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE3",2,1,"TIME","","","2019-08-25T12:43:00.1470000",278000,"4:38.0",278000,"4:38.0",278000,"2019-08-25T12:43:00.1470000",278000,"4:38.0",278000,"4:38.0",278000,24,45500,"0:45.5",0,6,45500,"0:45.5",0,24,45500,"0:45.5",0,"2019-08-25T12:38:22.080000","12:38:22","","","NOR",278000,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"4:38.0",0,"no",0,""
9,"Lars A.","Uttakleiv","Lars A. Uttakleiv","M","NO","Harstad CK","","Harstad CK","3196920;;","Harstad Enduro Race 2019_FE3","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE3",2,1,"TIME","","","2019-08-25T12:54:22.3730000",280800,"4:40.8",280800,"4:40.8",280800,"2019-08-25T12:54:22.3730000",280800,"4:40.8",280800,"4:40.8",280800,26,48300,"0:48.3",0,7,48300,"0:48.3",0,26,48300,"0:48.3",0,"2019-08-25T12:49:41.556000","12:49:41","","","NOR",280800,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"4:40.8",0,"no",0,""
14,"Reidar","Melå Sæterhaug","Reidar Melå Sæterhaug","M","NO","","","Chickenrun","3195294;;","Harstad Enduro Race 2019_FE3","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE3",2,1,"TIME","","","2019-08-25T12:55:47.7490000",286000,"4:46.0",286000,"4:46.0",286000,"2019-08-25T12:55:47.7490000",286000,"4:46.0",286000,"4:46.0",286000,29,53500,"0:53.5",0,8,53500,"0:53.5",0,29,53500,"0:53.5",0,"2019-08-25T12:51:01.683000","12:51:01","","","NOR",286000,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"4:46.0",0,"no",0,""
46,"Tommy","Sørensen","Tommy Sørensen","M","NO","Harstad CK","","Harstad CK","3600814;;","Harstad Enduro Race 2019_FE3","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE3",2,1,"TIME","","","2019-08-25T12:49:24.5380000",292400,"4:52.4",292400,"4:52.4",292400,"2019-08-25T12:49:24.5380000",292400,"4:52.4",292400,"4:52.4",292400,32,59900,"0:59.9",0,9,59900,"0:59.9",0,32,59900,"0:59.9",0,"2019-08-25T12:44:32.096000","12:44:32","","","NOR",292400,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"4:52.4",0,"no",0,""
33,"Bjørn-Ståle","Larsen","Bjørn-Ståle Larsen","M","NO","Lofoten Ekstremsportklubb","","Lofoten Ekstremsportklubb","3911799;;","Harstad Enduro Race 2019_FE3","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE3",2,1,"TIME","","","2019-08-25T12:42:53.7070000",292500,"4:52.5",292500,"4:52.5",292500,"2019-08-25T12:42:53.7070000",292500,"4:52.5",292500,"4:52.5",292500,33,60000,"1:00.0",0,10,60000,"1:00.0",0,33,60000,"1:00.0",0,"2019-08-25T12:38:01.202000","12:38:01","","","NOR",292500,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"4:52.5",0,"no",0,""
