"Bib","Firstname","Surname","NameFormatted","Gender","Nation","Club","Team","ClubTeamFormatted","Chips","EventName","ClassName","GroupdName","RaceName","PointName","PointNumber","Lap","Status","Communique","Penalty","PassingTime","AccumulatedTime","TimeFormatted","NetTime","NetTimeFormatted","TimeSmoothed","TimeSmoothedFormatted","LapTime","LapTimeFormatted","LapNetTime","LapNetTimeFormatted","LapTimeSmoothed","RankTotal","DiffTimeTotal","DiffTimeTotalFormatted","DiffRoundsTotal","RankClass","DiffTimeClass","DiffTimeClassFormatted","DiffRoundsClass","RankGender","DiffTimeGender","DiffTimeGenderFormatted","DiffRoundsGender","Starttime","StarttimeFormatted","Wavestart","WavestartFormatted","IOC Code","SplitTime","SplitRankTotal","SplitRankGender","SplitRankClass","TrendTotal","TrendGender","TrendClass","Region","Points","SplitKm","SplitSpeed","RoleKm", "RoleFinish","ValidationTime","ValidationTimeFormatted"
28,"Anders","Røkenes","Anders Røkenes","M","NO","Harstad CK","","Harstad CK","3925328;;","Harstad Enduro Race 2019_FE5","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:31:10.4900000",138400,"2:18.4",138400,"2:18.4",138400,"2019-08-25T14:31:10.4900000",138400,"2:18.4",138400,"2:18.4",138400,2,2900,"0:02.9",0,1,0,"0:00.0",0,2,2900,"0:02.9",0,"2019-08-25T14:28:52.081000","14:28:52","","","NOR",138400,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"2:18.4",0,"no",0,""
39,"Stian","Storeng","Stian Storeng","M","NO","Harstad CK","","Harstad CK","3926342;;","Harstad Enduro Race 2019_FE5","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:32:03.7150000",139700,"2:19.7",139700,"2:19.7",139700,"2019-08-25T14:32:03.7150000",139700,"2:19.7",139700,"2:19.7",139700,3,4200,"0:04.2",0,2,1300,"0:01.3",0,3,4200,"0:04.2",0,"2019-08-25T14:29:43.994000","14:29:43","","","NOR",139700,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"2:19.7",0,"no",0,""
25,"William","Salminen","William Salminen","M","NO","Harstad CK","","Harstad CK","3924701;;","Harstad Enduro Race 2019_FE5","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:31:28.7040000",144700,"2:24.7",144700,"2:24.7",144700,"2019-08-25T14:31:28.7040000",144700,"2:24.7",144700,"2:24.7",144700,5,9200,"0:09.2",0,3,6300,"0:06.3",0,5,9200,"0:09.2",0,"2019-08-25T14:29:03.913000","14:29:03","","","NOR",144700,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"2:24.7",0,"no",0,""
24,"Lars-Erik M.","Solheim","Lars-Erik M. Solheim","M","NO","","","Chickenrun","3926631;;","Harstad Enduro Race 2019_FE5","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:45:38.9080000",154500,"2:34.5",154500,"2:34.5",154500,"2019-08-25T14:45:38.9080000",154500,"2:34.5",154500,"2:34.5",154500,15,19000,"0:19.0",0,4,16100,"0:16.1",0,15,19000,"0:19.0",0,"2019-08-25T14:43:04.311000","14:43:04","","","NOR",154500,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:34.5",0,"no",0,""
2,"Frode","Bredesen","Frode Bredesen","M","NO","Harstad CK","","Harstad CK","3194024;;","Harstad Enduro Race 2019_FE5","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:40:09.7040000",156600,"2:36.6",156600,"2:36.6",156600,"2019-08-25T14:40:09.7040000",156600,"2:36.6",156600,"2:36.6",156600,17,21100,"0:21.1",0,5,18200,"0:18.2",0,17,21100,"0:21.1",0,"2019-08-25T14:37:33.046000","14:37:33","","","NOR",156600,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"2:36.6",0,"no",0,""
33,"Bjørn-Ståle","Larsen","Bjørn-Ståle Larsen","M","NO","Lofoten Ekstremsportklubb","","Lofoten Ekstremsportklubb","3911799;;","Harstad Enduro Race 2019_FE5","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:42:19.5520000",157200,"2:37.2",157200,"2:37.2",157200,"2019-08-25T14:42:19.5520000",157200,"2:37.2",157200,"2:37.2",157200,19,21700,"0:21.7",0,6,18800,"0:18.8",0,19,21700,"0:21.7",0,"2019-08-25T14:39:42.326000","14:39:42","","","NOR",157200,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"2:37.2",0,"no",0,""
9,"Lars A.","Uttakleiv","Lars A. Uttakleiv","M","NO","Harstad CK","","Harstad CK","3196920;;","Harstad Enduro Race 2019_FE5","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:40:41.5900000",158100,"2:38.1",158100,"2:38.1",158100,"2019-08-25T14:40:41.5900000",158100,"2:38.1",158100,"2:38.1",158100,21,22600,"0:22.6",0,7,19700,"0:19.7",0,21,22600,"0:22.6",0,"2019-08-25T14:38:03.427000","14:38:03","","","NOR",158100,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"2:38.1",0,"no",0,""
14,"Reidar","Melå Sæterhaug","Reidar Melå Sæterhaug","M","NO","","","Chickenrun","3195294;;","Harstad Enduro Race 2019_FE5","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:45:23.5270000",159600,"2:39.6",159600,"2:39.6",159600,"2019-08-25T14:45:23.5270000",159600,"2:39.6",159600,"2:39.6",159600,22,24100,"0:24.1",0,8,21200,"0:21.2",0,22,24100,"0:24.1",0,"2019-08-25T14:42:43.865000","14:42:43","","","NOR",159600,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"2:39.6",0,"no",0,""
37,"Arnulf O.","Prestbakmo","Arnulf O. Prestbakmo","M","NO","Harstad CK","","Harstad CK / HCK","3925724;;","Harstad Enduro Race 2019_FE5","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:43:45.1020000",162200,"2:42.2",162200,"2:42.2",162200,"2019-08-25T14:43:45.1020000",162200,"2:42.2",162200,"2:42.2",162200,28,26700,"0:26.7",0,9,23800,"0:23.8",0,28,26700,"0:26.7",0,"2019-08-25T14:41:02.819000","14:41:02","","","NOR",162200,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"2:42.2",0,"no",0,""
46,"Tommy","Sørensen","Tommy Sørensen","M","NO","Harstad CK","","Harstad CK","3600814;;","Harstad Enduro Race 2019_FE5","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE5",2,1,"TIME","","","2019-08-25T14:41:48.7880000",166100,"2:46.1",166100,"2:46.1",166100,"2019-08-25T14:41:48.7880000",166100,"2:46.1",166100,"2:46.1",166100,33,30600,"0:30.6",0,10,27700,"0:27.7",0,33,30600,"0:30.6",0,"2019-08-25T14:39:02.628000","14:39:02","","","NOR",166100,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"2:46.1",0,"no",0,""
