"Bib","Firstname","Surname","NameFormatted","Gender","Nation","Club","Team","ClubTeamFormatted","Chips","EventName","ClassName","GroupdName","RaceName","PointName","PointNumber","Lap","Status","Communique","Penalty","PassingTime","AccumulatedTime","TimeFormatted","NetTime","NetTimeFormatted","TimeSmoothed","TimeSmoothedFormatted","LapTime","LapTimeFormatted","LapNetTime","LapNetTimeFormatted","LapTimeSmoothed","RankTotal","DiffTimeTotal","DiffTimeTotalFormatted","DiffRoundsTotal","RankClass","DiffTimeClass","DiffTimeClassFormatted","DiffRoundsClass","RankGender","DiffTimeGender","DiffTimeGenderFormatted","DiffRoundsGender","Starttime","StarttimeFormatted","Wavestart","WavestartFormatted","IOC Code","SplitTime","SplitRankTotal","SplitRankGender","SplitRankClass","TrendTotal","TrendGender","TrendClass","Region","Points","SplitKm","SplitSpeed","RoleKm", "RoleFinish","ValidationTime","ValidationTimeFormatted"
74,"Odd Brage","Skog","Odd Brage Skog","M","NO","Mosjøen og Omegn CK","","Mosjøen og Omegn CK","4043881;;","Harstad Enduro Race 2019_FE4","Junior 15-16","Harstad Enduro Junior","Harstad Enduro Race Junior","Mål FE4",2,1,"TIME","","","2019-08-25T13:24:31.9590000",269200,"4:29.2",269200,"4:29.2",269200,"2019-08-25T13:24:31.9590000",269200,"4:29.2",269200,"4:29.2",269200,1,0,"0:00.0",0,1,0,"0:00.0",0,1,0,"0:00.0",0,"2019-08-25T13:20:02.759000","13:20:02","","","NOR",269200,0,0,0,0,0,0,"NCF Region Midt",0,0,0,0,"True",0,0,"4:29.2",0,"no",0,""
75,"Thomas","Hansen","Thomas Hansen","M","NO","Harstad CK","","Harstad CK / Hatstad Cykelklubb","4047528;;","Harstad Enduro Race 2019_FE4","Junior 15-16","Harstad Enduro Junior","Harstad Enduro Race Junior","Mål FE4",2,1,"TIME","","","2019-08-25T13:27:38.4510000",305200,"5:05.2",305200,"5:05.2",305200,"2019-08-25T13:27:38.4510000",305200,"5:05.2",305200,"5:05.2",305200,2,36000,"0:36.0",0,2,36000,"0:36.0",0,2,36000,"0:36.0",0,"2019-08-25T13:22:33.188000","13:22:33","","","NOR",305200,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"5:05.2",0,"no",0,""
76,"Sebastian Molund","Enoksen","Sebastian Molund Enoksen","M","NO","Harstad CK","","Harstad CK / Leon Sport","4043980;;","Harstad Enduro Race 2019_FE4","Junior 13-14","Harstad Enduro Junior","Harstad Enduro Race Junior","Mål FE4",2,1,"TIME","","","2019-08-25T13:26:56.1000000",293700,"4:53.7",293700,"4:53.7",293700,"2019-08-25T13:26:56.1000000",293700,"4:53.7",293700,"4:53.7",293700,"",24500,"0:24.5",0,"",0,"0:00.0",0,"",24500,"0:24.5",0,"2019-08-25T13:22:02.398000","13:22:02","","","NOR",293700,"","","","","","","NCF Region Nord",0,0,0,0,"True",0,0,"4:53.7",0,"no",0,""
70,"Ida","Haugsmark","Ida Haugsmark","F","NO","Harstad CK","","Harstad CK","4045357;;","Harstad Enduro Race 2019_FE4","Junior 11-12","Harstad Enduro Junior","Harstad Enduro Race Junior","Mål FE4",2,1,"TIME","","","2019-08-25T13:32:24.5540000",411300,"6:51.3",411300,"6:51.3",411300,"2019-08-25T13:32:24.5540000",411300,"6:51.3",411300,"6:51.3",411300,"",142100,"2:22.1",0,"",0,"0:00.0",0,"",0,"0:00.0",0,"2019-08-25T13:25:33.160000","13:25:33","","","NOR",411300,"","","","","","","NCF Region Nord",0,0,0,0,"True",0,0,"6:51.3",0,"no",0,""
78,"Jakob Dreyer","Holen","Jakob Dreyer Holen","M","NO","","","Narvik Slalåmklubb","4047783;;","Harstad Enduro Race 2019_FE4","Junior 11-12","Harstad Enduro Junior","Harstad Enduro Race Junior","Mål FE4",2,1,"TIME","","","2019-08-25T13:25:59.1150000",295900,"4:55.9",295900,"4:55.9",295900,"2019-08-25T13:25:59.1150000",295900,"4:55.9",295900,"4:55.9",295900,"",26700,"0:26.7",0,"",-115400,"1:55.4",0,"",26700,"0:26.7",0,"2019-08-25T13:21:03.161000","13:21:03","","","NOR",295900,"","","","","","","",0,0,0,0,"True",0,0,"4:55.9",0,"no",0,""
73,"Einar S","Instanes","Einar S Instanes","M","NO","","","Harstad CK","4043956;;","Harstad Enduro Race 2019_FE4","Junior 11-12","Harstad Enduro Junior","Harstad Enduro Race Junior","Mål FE4",2,1,"TIME","","","2019-08-25T13:30:51.4510000",348300,"5:48.3",348300,"5:48.3",348300,"2019-08-25T13:30:51.4510000",348300,"5:48.3",348300,"5:48.3",348300,"",79100,"1:19.1",0,"",-63000,"1:03.0",0,"",79100,"1:19.1",0,"2019-08-25T13:25:03.121000","13:25:03","","","NOR",348300,"","","","","","","",0,0,0,0,"True",0,0,"5:48.3",0,"no",0,""
77,"Roel-Johan","Johansen","Roel-Johan Johansen","M","NO","Lofoten Ekstremsportklubb","","Lofoten Ekstremsportklubb","4048146;;","Harstad Enduro Race 2019_FE4","Junior 13-14","Harstad Enduro Junior","Harstad Enduro Race Junior","Mål FE4",2,1,"TIME","","","2019-08-25T13:31:24.8430000",441300,"7:21.3",441300,"7:21.3",441300,"2019-08-25T13:31:24.8430000",441300,"7:21.3",441300,"7:21.3",441300,"",172100,"2:52.1",0,"",147600,"2:27.6",0,"",172100,"2:52.1",0,"2019-08-25T13:24:03.455000","13:24:03","","","NOR",441300,"","","","","","","NCF Region Nord",0,0,0,0,"True",0,0,"7:21.3",0,"no",0,""
69,"Sigurd Tevik","Klefstad","Sigurd Tevik Klefstad","M","NO","Harstad CK","","Harstad CK","4045977;;","Harstad Enduro Race 2019_FE4","Junior 13-14","Harstad Enduro Junior","Harstad Enduro Race Junior","Mål FE4",2,1,"TIME","","","2019-08-25T13:28:26.3520000",323300,"5:23.3",323300,"5:23.3",323300,"2019-08-25T13:28:26.3520000",323300,"5:23.3",323300,"5:23.3",323300,"",54100,"0:54.1",0,"",29600,"0:29.6",0,"",54100,"0:54.1",0,"2019-08-25T13:23:03.024000","13:23:03","","","NOR",323300,"","","","","","","NCF Region Nord",0,0,0,0,"True",0,0,"5:23.3",0,"no",0,""
71,"Vebjørn","Lunde","Vebjørn Lunde","M","NO","Narvik CK","","Narvik CK","4044335;;","Harstad Enduro Race 2019_FE4","Junior 13-14","Harstad Enduro Junior","Harstad Enduro Race Junior","Mål FE4",2,1,"TIME","","","2019-08-25T13:25:37.7090000",303700,"5:03.7",303700,"5:03.7",303700,"2019-08-25T13:25:37.7090000",303700,"5:03.7",303700,"5:03.7",303700,"",34500,"0:34.5",0,"",10000,"0:10.0",0,"",34500,"0:34.5",0,"2019-08-25T13:20:34.004000","13:20:34","","","NOR",303700,"","","","","","","NCF Region Nord",0,0,0,0,"True",0,0,"5:03.7",0,"no",0,""
67,"Amund","Røkenes","Amund Røkenes","M","NO","Harstad CK","","Harstad CK","4045969;;","Harstad Enduro Race 2019_FE4","Junior 11-12","Harstad Enduro Junior","Harstad Enduro Race Junior","Mål FE4",2,1,"TIME","","","2019-08-25T13:26:20.7330000",288500,"4:48.5",288500,"4:48.5",288500,"2019-08-25T13:26:20.7330000",288500,"4:48.5",288500,"4:48.5",288500,"",19300,"0:19.3",0,"",-122800,"2:02.8",0,"",19300,"0:19.3",0,"2019-08-25T13:21:32.217000","13:21:32","","","NOR",288500,"","","","","","","NCF Region Nord",0,0,0,0,"True",0,0,"4:48.5",0,"no",0,""
