"Bib","Firstname","Surname","NameFormatted","Gender","Nation","Club","Team","ClubTeamFormatted","Chips","EventName","ClassName","GroupdName","RaceName","PointName","PointNumber","Lap","Status","Communique","Penalty","PassingTime","AccumulatedTime","TimeFormatted","NetTime","NetTimeFormatted","TimeSmoothed","TimeSmoothedFormatted","LapTime","LapTimeFormatted","LapNetTime","LapNetTimeFormatted","LapTimeSmoothed","RankTotal","DiffTimeTotal","DiffTimeTotalFormatted","DiffRoundsTotal","RankClass","DiffTimeClass","DiffTimeClassFormatted","DiffRoundsClass","RankGender","DiffTimeGender","DiffTimeGenderFormatted","DiffRoundsGender","Starttime","StarttimeFormatted","Wavestart","WavestartFormatted","IOC Code","SplitTime","SplitRankTotal","SplitRankGender","SplitRankClass","TrendTotal","TrendGender","TrendClass","Region","Points","SplitKm","SplitSpeed","RoleKm", "RoleFinish","ValidationTime","ValidationTimeFormatted"
28,"Anders","Røkenes","Anders Røkenes","M","NO","Harstad CK","","Harstad CK","3925328;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:30:13.6870000",261500,"4:21.5",261500,"4:21.5",261500,"2019-08-25T11:30:13.6870000",261500,"4:21.5",261500,"4:21.5",261500,2,1000,"0:01.0",0,1,0,"0:00.0",0,2,1000,"0:01.0",0,"2019-08-25T11:25:52.105000","11:25:52","","","NOR",261500,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"4:21.5",0,"no",0,""
39,"Stian","Storeng","Stian Storeng","M","NO","Harstad CK","","Harstad CK","3926342;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:29:05.4210000",272500,"4:32.5",272500,"4:32.5",272500,"2019-08-25T11:29:05.4210000",272500,"4:32.5",272500,"4:32.5",272500,5,12000,"0:12.0",0,2,11000,"0:11.0",0,5,12000,"0:12.0",0,"2019-08-25T11:24:32.835000","11:24:32","","","NOR",272500,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"4:32.5",0,"no",0,""
25,"William","Salminen","William Salminen","M","NO","Harstad CK","","Harstad CK","3924701;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:27:48.7480000",285500,"4:45.5",285500,"4:45.5",285500,"2019-08-25T11:27:48.7480000",285500,"4:45.5",285500,"4:45.5",285500,11,25000,"0:25.0",0,3,24000,"0:24.0",0,11,25000,"0:25.0",0,"2019-08-25T11:23:03.225000","11:23:03","","","NOR",285500,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"4:45.5",0,"no",0,""
42,"Sindre","Lillehaug","Sindre Lillehaug","M","NO","","","HARSTAD","3926235;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:44:01.8320000",298900,"4:58.9",298900,"4:58.9",298900,"2019-08-25T11:44:01.8320000",298900,"4:58.9",298900,"4:58.9",298900,20,38400,"0:38.4",0,4,37400,"0:37.4",0,20,38400,"0:38.4",0,"2019-08-25T11:39:02.927000","11:39:02","","","NOR",298900,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"4:58.9",0,"no",0,""
24,"Lars-Erik M.","Solheim","Lars-Erik M. Solheim","M","NO","","","Chickenrun","3926631;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:39:32.8150000",300000,"5:00.0",300000,"5:00.0",300000,"2019-08-25T11:39:32.8150000",300000,"5:00.0",300000,"5:00.0",300000,21,39500,"0:39.5",0,5,38500,"0:38.5",0,21,39500,"0:39.5",0,"2019-08-25T11:34:32.729000","11:34:32","","","NOR",300000,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"5:00.0",0,"no",0,""
33,"Bjørn-Ståle","Larsen","Bjørn-Ståle Larsen","M","NO","Lofoten Ekstremsportklubb","","Lofoten Ekstremsportklubb","3911799;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:30:04.1230000",302300,"5:02.3",302300,"5:02.3",302300,"2019-08-25T11:30:04.1230000",302300,"5:02.3",302300,"5:02.3",302300,22,41800,"0:41.8",0,6,40800,"0:40.8",0,22,41800,"0:41.8",0,"2019-08-25T11:25:01.783000","11:25:01","","","NOR",302300,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"5:02.3",0,"no",0,""
2,"Frode","Bredesen","Frode Bredesen","M","NO","Harstad CK","","Harstad CK","3194024;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:42:35.9790000",302900,"5:02.9",302900,"5:02.9",302900,"2019-08-25T11:42:35.9790000",302900,"5:02.9",302900,"5:02.9",302900,23,42400,"0:42.4",0,7,41400,"0:41.4",0,23,42400,"0:42.4",0,"2019-08-25T11:37:33.079000","11:37:33","","","NOR",302900,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"5:02.9",0,"no",0,""
14,"Reidar","Melå Sæterhaug","Reidar Melå Sæterhaug","M","NO","","","Chickenrun","3195294;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:40:13.3310000",310700,"5:10.7",310700,"5:10.7",310700,"2019-08-25T11:40:13.3310000",310700,"5:10.7",310700,"5:10.7",310700,27,50200,"0:50.2",0,8,49200,"0:49.2",0,27,50200,"0:50.2",0,"2019-08-25T11:35:02.556000","11:35:02","","","NOR",310700,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"5:10.7",0,"no",0,""
31,"Fred","Olsen","Fred Olsen","M","NO","Harstad CK","","Harstad CK","3924115;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:48:44.0920000",311100,"5:11.1",311100,"5:11.1",311100,"2019-08-25T11:48:44.0920000",311100,"5:11.1",311100,"5:11.1",311100,29,50600,"0:50.6",0,9,49600,"0:49.6",0,29,50600,"0:50.6",0,"2019-08-25T11:43:32.947000","11:43:32","","","NOR",311100,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"5:11.1",0,"no",0,""
56,"Gisle","Enge","Gisle Enge","M","NO","","","Hpil","4046645;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:40:50.6990000",317700,"5:17.7",317700,"5:17.7",317700,"2019-08-25T11:40:50.6990000",317700,"5:17.7",317700,"5:17.7",317700,34,57200,"0:57.2",0,10,56200,"0:56.2",0,34,57200,"0:57.2",0,"2019-08-25T11:35:32.923000","11:35:32","","","NOR",317700,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"5:17.7",0,"no",0,""
9,"Lars A.","Uttakleiv","Lars A. Uttakleiv","M","NO","Harstad CK","","Harstad CK","3196920;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:43:57.2640000",323600,"5:23.6",323600,"5:23.6",323600,"2019-08-25T11:43:57.2640000",323600,"5:23.6",323600,"5:23.6",323600,37,63100,"1:03.1",0,11,62100,"1:02.1",0,37,63100,"1:03.1",0,"2019-08-25T11:38:33.620000","11:38:33","","","NOR",323600,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"5:23.6",0,"no",0,""
27,"Peter","Nilsson","Peter Nilsson","M","SE","Vesterålen SK","","Vesterålen SK","3926839;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:43:33.7590000",330600,"5:30.6",330600,"5:30.6",330600,"2019-08-25T11:43:33.7590000",330600,"5:30.6",330600,"5:30.6",330600,40,70100,"1:10.1",0,12,69100,"1:09.1",0,40,70100,"1:10.1",0,"2019-08-25T11:38:03.106000","11:38:03","","","SWE",330600,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"5:30.6",0,"se",0,""
46,"Tommy","Sørensen","Tommy Sørensen","M","NO","Harstad CK","","Harstad CK","3600814;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:45:04.1260000",330800,"5:30.8",330800,"5:30.8",330800,"2019-08-25T11:45:04.1260000",330800,"5:30.8",330800,"5:30.8",330800,42,70300,"1:10.3",0,13,69300,"1:09.3",0,42,70300,"1:10.3",0,"2019-08-25T11:39:33.293000","11:39:33","","","NOR",330800,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"5:30.8",0,"no",0,""
37,"Arnulf O.","Prestbakmo","Arnulf O. Prestbakmo","M","NO","Harstad CK","","Harstad CK / HCK","3925724;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:48:49.2860000",347200,"5:47.2",347200,"5:47.2",347200,"2019-08-25T11:48:49.2860000",347200,"5:47.2",347200,"5:47.2",347200,44,86700,"1:26.7",0,14,85700,"1:25.7",0,43,86700,"1:26.7",0,"2019-08-25T11:43:02.079000","11:43:02","","","NOR",347200,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"5:47.2",0,"no",0,""
19,"Jan-Arne","Pettersen","Jan-Arne Pettersen","M","NO","Narvik CK","","Narvik CK","3199973;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:52:49.5190000",376300,"6:16.3",376300,"6:16.3",376300,"2019-08-25T11:52:49.5190000",376300,"6:16.3",376300,"6:16.3",376300,53,115800,"1:55.8",0,15,114800,"1:54.8",0,52,115800,"1:55.8",0,"2019-08-25T11:46:33.126000","11:46:33","","","NOR",376300,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"6:16.3",0,"no",0,""
41,"Jimmy","Johansen","Jimmy Johansen","M","NO","Lofoten Ekstremsportklubb","","Lofoten Ekstremsportklubb","3929395;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:34:56.0120000",382700,"6:22.7",382700,"6:22.7",382700,"2019-08-25T11:34:56.0120000",382700,"6:22.7",382700,"6:22.7",382700,54,122200,"2:02.2",0,16,121200,"2:01.2",0,53,122200,"2:02.2",0,"2019-08-25T11:28:33.241000","11:28:33","","","NOR",382700,0,0,0,0,0,0,"NCF Region Nord",0,0,0,0,"True",0,0,"6:22.7",0,"no",0,""
59,"Paul","Silester","Paul Silester","M","NO","","","HARSTAD","4044368;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:52:09.8400000",397200,"6:37.2",397200,"6:37.2",397200,"2019-08-25T11:52:09.8400000",397200,"6:37.2",397200,"6:37.2",397200,56,136700,"2:16.7",0,17,135700,"2:15.7",0,54,136700,"2:16.7",0,"2019-08-25T11:45:32.566000","11:45:32","","","NOR",397200,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"6:37.2",0,"no",0,""
52,"Enzo","Bustos","Enzo Bustos","M","NO","","","HARSTAD","3608486;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"TIME","","","2019-08-25T11:53:11.0040000",548000,"9:08.0",548000,"9:08.0",548000,"2019-08-25T11:53:11.0040000",548000,"9:08.0",548000,"9:08.0",548000,60,287500,"4:47.5",0,18,286500,"4:46.5",0,57,287500,"4:47.5",0,"2019-08-25T11:44:02.919000","11:44:02","","","NOR",548000,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"9:08.0",0,"no",0,""
64,"Finn","Kuntze","Finn Kuntze","M","NO","","","Harstad ck","4043477;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"DNS","","","0001-01-01T00:00:00.0000000",0,"0:00.0",0,"0:00.0",0,"0001-01-01T00:00:00.0000000",0,"0:00.0",0,"0:00.0",0,61,-260500,"4:20.5",0,19,-261500,"4:21.5",0,58,-260500,"4:20.5",0,"1970-01-01T00:00:00.000000","00:00:00","","","NOR",0,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"0:00.0",0,"no",0,""
62,"Joar","Nilsen","Joar Nilsen","M","NO","","","Narvik Cykleklubb","4046694;;","Harstad Enduro Race 2019_FE2","MMaster","Harstad Enduro 5 etapper","Harstad Enduro 2019 5 etapper","Mål FE2",2,1,"DNS","","","0001-01-01T00:00:00.0000000",0,"0:00.0",0,"0:00.0",0,"0001-01-01T00:00:00.0000000",0,"0:00.0",0,"0:00.0",0,61,-260500,"4:20.5",0,19,-261500,"4:21.5",0,58,-260500,"4:20.5",0,"1970-01-01T00:00:00.000000","00:00:00","","","NOR",0,0,0,0,0,0,0,"",0,0,0,0,"True",0,0,"0:00.0",0,"no",0,""
